drama_id,drama_type,video_num,last_num_position,drama_cover_url,drama_name,drama_desc
1859039063068246018,0,96,96,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7409899307689593881.png,俏皮王妃不好惹,柳沐颜穿成将军府庶女柳沐颜。嫡姐嫡母趁着父亲不在将她毁容后送去太子府和亲。柳沐颜以毒攻毒控制太子体内毒蛊，并告知太子自己替嫁之事。楚屿泽看着眼前的奇女子产生兴趣，经过一系列的磨难二人彼此表明心意。
1859401500542148610,0,96,96,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7382031632825322520.png,彩礼谈崩后，闪婚神秘首富,因为在婚礼上收到了800块彩礼，她与男友两年的感情一朝崩盘，心灰意冷之际，她直接和酒店大堂经理闪婚，没想到这个不起眼的大堂经理居然是亿万总裁！！？？
1859401501223936001,0,78,78,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7396263863382985753.png,巅峰丐婿从被美女姐姐捡回家开始,玄门少主叶辰下山寻找命中注定之人，却阴差阳错为“命定之人”许窈丧失修为，丢失记忆，入赘许家，成为人人欺负的傻婿。没曾想贪慕虚荣的许家为了利益逼迫许窈改嫁，生死危机之际，叶辰复苏，想起这几年许窈对自己的百般呵护，决定继续扮傻守护其身边，戏耍众人。
1859401502337609729,0,80,80,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7396972081058941977.png,暴君夺娇,云姒及笄待嫁青梅竹马的小将军，竟在订婚当晚，梦到自己被当今暴君谢琰按在鸳鸯锦被上，第二日便听闻暴君下旨广征天下美人，直到大婚当日，云姒亲眼看见谢琰一脚踹开洞房大门，将她身上的的嫁衣狠狠撕碎，“你早就是朕的女人了，还敢嫁给别的男人？”
1859401502868357122,0,100,100,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x600_7301268114304404531.png,重回1998,小伙因赌博家破人亡，自己痛不欲生，想自己了结生命之时，突然意外间竟然回到了1998年，那个一家团圆的年代，小伙欣喜不已，决定重新开始，放下陋习，带着2022年的思维，誓要打造一片商业帝国，成功之际发现一切不过都是梦境，真正的人生不会重来，唯有脚踏实地艰苦奋斗，才不会留有遗憾。
1859401504305373186,0,38,38,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7422223005784214590.png,深入无人区,女大学生因跟男友吵架想出门散心，上了一辆开往无人区的大车。随着大车深入无人区，人性的阴暗面被肆意放大。司机开始有意无意的猥亵，车里的匕首让人更加不安。车子停下，她们安营休息，一切变得更怪异起来。
1859401505201131521,0,75,75,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x533_7402902315969023001.png,我和老板娘与凤同行,退伍兵、兼辉煌科技小职员，在公司老板的设计之下，被拍下了与一陌生女子的床照，无耻的上司还将照片给了男主的妻子，因此让男主和其妻子之间产生不可调和的矛盾，最终二人离婚。
1859401506906349569,0,88,88,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7403981127733496894.png,奇门神王,奇门殿主被丢到现实世界寻找真爱，使用奇门遁甲之术一路啪啪打脸
1859401509133524994,0,80,80,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7424377231809449022.png,穿成极品老妇只想当咸鱼,满星是个极品，偏心恶毒又重男轻女，对待三个儿子各不相同，孝顺的大儿子让其务农养家做牛做马，还逼死了贤惠的大儿媳，二儿子考上状元后娶了相府千金，满星纵容儿子宠妾灭妻，最终也为她和二儿子被砍头埋下祸端。三儿子原本也有大好前程，但是十岁时为给满星赚钱，偷窃时被人发现摔死，临死前忏悔的满星重生到八年前。从此，满星又守寡又当娘，三儿的教育两手抓，开启逆袭人生！
1859401511264231425,0,67,67,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7416540745072397374.png,痴傻老公是霸总,苏氏集团总裁苏暖烟遭未婚夫出轨抛弃，一气之下跟齐斯礼领证结婚，而齐斯礼因为命格太硬，必须装傻九年，与苏暖烟结婚后，齐斯礼一直在背后默默帮助苏暖烟免受欺负，而自己的身份也好几次差点被苏暖烟识破。
1859401513768230913,0,68,68,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7416537677782060057.png,月圆中秋之嫂娘,周文自幼父母双亡，后大哥也在工地出事，嫂子将他拉扯大，供他上学。五年前，嫂子去工地干苦力，乡亲凑钱，让周文交了学费，五年后，周文成为白金财团总裁，赶回家，要报答嫂子，却发现嫂子被欺负。
1859763844016295938,0,83,83,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7381390134417034265.png,她夺回气运后不忍了,池浅穿越修真界渡劫失败之后直接穿到第一世被撞车前看的小说里，不幸穿到炮灰女配身上，但她性格潇洒、心地善良，又从不吃亏，开启了新一轮的斗智斗勇。
1859763844964945921,0,89,89,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7340219181251447870.png,开局抢了龙王未婚妻,逼我当反派，要我做恶人，那我就恶给你们看，装战神的逼，抢战神的女人，让战神沦为伪君子，实现反派逆袭主角的反转~
1859763845486419970,0,76,76,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7418069817942346777.png,萌宝难藏替嫁王妃你别逃,庶女苏玉窈聪慧貌美，遭嫡母姐妹迫害，装哑避锋芒。被嫡姐逼替嫁残暴王爷，意外怀双胞胎。她逃他追，她装他演，最终滴血认亲，她无处可逃。
1859763846701514754,0,99,99,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7403239762716265497.png,这个王妃太狂野,"现代医生楚云溪在一场手术过程中，因积劳成疾昏了过去，醒来发现自己竟意外穿越到古代，还成了即将嫁给活阎王的悲催女主。楚云溪从丫鬟口中得知自己在楚家不受待见，嫁过去的前几任王妃都活不过七日。楚云溪为了保命，决定走为上，逃出王府。楚云溪借此机会搜罗了王府的金银珠宝，正要逃出王府却被九王爷萧景禹抓到，萧景禹误会楚云溪欲擒故纵勾引他，同时也怀疑女人的身份，故意要与她行房事，楚云溪誓死不从。
楚云溪在反抗过程中，意外发现自己能隔空传物，将现代药品传到古代，面对萧景禹的纠缠，楚云溪为保清白，不由分说拿着麻醉剂对着萧景禹扎了下去，萧景禹昏睡过去。楚云溪在逃跑过程中，偶遇一个叫七宝的小孩，七宝脸色难看晕倒，楚云溪查看后发现七宝有先天性心脏病，需要马上手术，否则性命不保，医者仁心，楚云溪放弃逃跑计划，全力救治七宝。
楚云溪用现代医学技术，准备为七宝做手术，由于此种方法太过超前，楚云溪被萧景禹误会要刺杀七宝。楚云溪为了救人挟持萧景禹，经过楚云溪的救治，七宝转危为安，萧景禹也对楚云溪解除误会，暗生情愫。之后楚云溪为了与萧景禹和离，用自己的方式整治王府，误打误撞帮助萧景禹戳穿对手的阴谋，帮助萧景禹实现抱负..."
1859763848368922626,0,97,97,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7413687003692141593.png,长相思,丞相嫡女长乐郡主，爱恨分明，又A又飒，爱一个人的时候掏心掏肺，恨一个人的时候会让渣男一无所有，本来对爱情不抱希望的她，因为沈遇再赌一把，这一次她依旧没有曝光自己的身份，却得到了真爱，终于不在芳心错付。
1859763848924495873,0,86,86,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7424392048138013721.png,神级钓鱼佬,夏轻尘被相处三年的女友抛弃，自己的小卖铺也被坏人霸占，正在他愁眉不展钓鱼的时候却意外的钓到了一个神秘人，从此他的世界掀起了翻天覆地的变化！
1859763849645789186,0,63,63,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7346051302264147006.png,你是不可替代,看着身边纠缠的人，她怒道：“我们已经离婚了”他：“没钱，求包养”
1859763850483404802,0,60,60,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7432231438470089753.png,天降三宝，总裁老公坏又甜,苏辞月被苏家人逼着嫁给传说中又老又丑毁容残废的秦墨寒，给他的两个宝宝去做后妈。没想到秦墨寒不仅是个超级无敌多金的大帅哥，他居然是六年前和自己发生关系的人，他的两个宝宝也是六年前丢失的亲生孩子！
1859763850877116417,0,80,80,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7350610766745046078.png,实习夫人是大佬,总裁为了照顾小娇妻的工作，悄悄并购了这家公司。而总裁夫人为了项目合作，选择隐藏事实。公司女员工为了帅气总裁大打出手
1859763852133138433,0,110,110,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x702_7332408117403077694.png,一路破空,他，是天龙军的神秘统帅，战场上，宛若杀神大败七国联军，一柄天龙棍保家镇国，谁与争锋！
1860126244306288641,0,80,80,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7433303421702114329.png,最强败家子系统,男主苏衍本是外卖员，却被神秘败家系统绑定，需要定期完成系统给出的疯狂任务，否则性命不保。苏衍也从此踏上了美女金钱环绕的生活。
1860126246780928002,0,80,80,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x712_7340554084753099838.png,指尖的时光,"身价千亿的总裁为了找到一个不贪慕虚荣的老婆，特意伪装成外卖员去相亲 。
在相亲过程中，女孩以为他只是一个外卖员，却意外表白:我不要彩礼，不要房不要车，只要你对我好，我愿意和你踏实过日子，你愿意娶我吗?然而，女孩的势利眼婆婆看不起她家穷，认为女孩就是想攀附她儿子，并交给女孩一个不平等的婚前协议 。"
1860126247874269185,0,99,99,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x572_7361259303098911806.png,神医狂妃战神王爷乖乖受宠,女主穿越古代，为了解毒强了男主，两人结下梁子。一纸婚书，她成了他的妻，从此王府鸡飞狗跳。女主意外得知自己是玉族族长，玉族千年来深受血咒折磨，代代相传。想要破除诅咒，必须集齐七颗龙珠。
1860126248944324609,0,87,87,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7397029527626468414.png,圣临,傻子秦陌，一个在世人眼中毫无价值的存在，却在一次突如其来的车祸中，被苏家的大小姐苏云汐所救。苏云汐心地善良，将秦陌领回家中，悉心照料。苏家老太爷，一位见多识广的长者，目光独到，一眼便看出秦陌骨骼精奇，虽痴傻却吉人天相，有着与众不同的气质，似乎能给苏家带来福泽。尽管苏家老太对秦陌的存在颇有微词，但老太爷却力排众议，不顾反对，毅然决然地为苏云汐和秦陌定下了婚期。
1860126248913014786,0,82,82,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x712_7261634122622176319.png,我的七个师姐风华绝代,受伤的江修被七个师姐救下并捡回了山上，两年后被赶下山，他本想去寻未婚妻退婚，却被冷待，未婚妻更是背叛了他！早已下山的师姐们个个风华绝代，哪个不比赖账的未婚妻强？
1860126249733591042,0,21,21,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7350230352683600958.png,逍遥驸马爷,穷小伙醒来竟穿越，摇身变昏君，打造三宫六院！一觉醒来，一不小心成了王朝最大软脚赘婿！
1860126250678689793,0,76,76,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7416410011485604888.png,好声音之中秋参赛我惊艳全场,周初棠从小对唱歌有着常人难以企及的天赋，却出生在一个极其平凡的家里，更有着一个酗酒好赌，又爱暴力的父亲，整个家全靠顽强的母亲苦苦支撑。懂事的她，在外摆摊卖唱只为贴补家用，增加家里的收入。却意外因为一次摆摊，惊艳的歌喉让路过的赵导师惊为天人，誓要将她培养成一代天后。
1860126251759566849,0,90,90,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x712_7385389273949670425.png,哦莫我把总裁老公拉黑了,林筱误打误撞和富家少爷陆峥寒签订婚约，一个原本只是想玩玩，一个也只是想有个挡箭牌，谁知互相讨厌的二人却逐渐假戏真做。林筱：你今天休想占我半分便宜。陆峥寒：那就只占十分好了。
1860126252734914562,0,101,101,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7395085033440021529.png,琉璃误,被狸猫换太子的顺王府真郡主，为治养父的病卖身青楼做清倌，却意外救下从小被换进顺王府的假世子赵清铭，假世子成护国将军为报答恩情迎娶真郡主，不料却意外揭发身世之谜，命运的齿轮开始转动。
1860126253631606785,0,63,63,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7428783158146894873.png,断绝关系后，他们追悔莫及,前世被抛弃的苏澈努力想要融入家庭，换来的却是未婚妻的羞辱、弟弟的诬陷，父母的无视与不信任！重生后，苏澈抛弃前世的一切幻想，只为让所有羞辱和欺负他的人都付出代价！
1860488636250005505,0,100,100,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7398138126327090238.png,龙殿神君,宁北本为恒盛集团创始人，执掌大夏护国基石龙殿。因一场意外身处绝境，机缘巧合之下被林熙妍所救，故而入赘林家做了五年的上门女婿，做了一个跑腿送货的外卖员，期间一直在利用自己的势力默默扶持林家，奈何林家却将他看成了个废物...
1860488636650541057,0,80,80,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7405515564828871705.png,审判日,战神榜榜首沈浪，为了彻底拔除世界毒瘤屠龙殿，放弃荣誉，以身入局，潜入屠龙殿，欲要从内部瓦解敌人。功成之后，沈浪却被自己的亲弟弟抓住，声称要审判叛徒沈浪！直到沈浪的记忆被提取出来，众人才知道，沈浪究竟做出了多少付出与牺牲……
1860488638179512321,0,100,100,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7376558238533176344.png,极品假太监,穿越当天成了太监，这美女如云的皇宫，让我情何以堪呢？
1860488639314788353,0,75,75,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7430637725864168473.png,再一次幸福,单亲妈妈田薇带着女儿与陈浩林再婚后，在新家庭中遭遇了继女抵触、二婚夫妻不同心、前妻挑衅等一系列问题与矛盾，田薇为了守护来之不易的新家庭不断努力，最终收获了继女的认可，重新开启幸福人生。
1860488641112219650,0,94,94,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7385069443501526040.png,镇国神婿,华夏第一家族少主，天下第一奇门传人楚尘，学成下山途中，意外封印了自己的双魂五魄，当了五年的傻子上门女婿。
1860488641684570114,0,60,60,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7429249285817912345.png,唇下深渊,晏欢发现丈夫江仲廷出轨，还得知他为吃绝户想害自己。晏欢反击，让女儿带江仲廷与方欣悦的儿子来家，戏弄二人。女儿听到阴谋，江仲廷还想摔死女儿，晏欢悬赏选宋怜假扮好友勾引江仲廷。江仲廷上钩，方欣悦挽回失败，晏欢告知方真相，三人设计离婚大戏。江仲廷离婚后做着暴富梦，却发现宋怜有惊天阴谋。
1860488641867747330,0,80,80,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7414000979189713945.png,一片苦心付东流,沈念跟随母亲郭晓梅嫁入刘家，被刘家的儿子各种欺负，忍到了高考，沈念听到养父要将自己嫁给继兄刘晓北。沈念决定逃出刘家！沈念一边打工一边上大学！终于，沈念被顾氏集团看中，出资送沈念出国留学！沈念学成归来成为了江城炙手可热的大人物！刘家利用沈母不停要钱，还对沈母拳脚相加！更是胃口变大开口就要100万，沈念拒绝，沈母以死相逼，无奈给了100万！沈念不想被这白眼狼吸血！决定回国，惩治白眼狼，结束这一切！
1860488642695270402,0,98,98,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7423313595586317337.png,禁欲教官缠她哄她失控了,三年前，颜初倾在海上落水生死一线之际，是飞鹰队大队长傅砚救下了她，大雨滂沱万念俱灰的时刻，那男人向她递过来的的大手，成为颜初倾心中唯一的光明与救赎，从此傅队就成为了她心中一直暗恋的人。
1860488644458258433,0,382,382,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x533_7353578137407458366.png,婆婆斗儿媳,我是祝小贝，孝顺，善良，脾气好，努力向上。可是老天爷，为啥让我摊上这么一个不讲理的婆婆！婆婆蛮不讲理，同样是儿媳，对待小贝小璐反差极大，她看不起小贝的家庭身世，婆婆把她当保姆一样对待，受尽侮辱，最后她脱离家庭，事业越来越好，找到了属于自己的幸福。
1860488644645621762,0,35,35,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7385102742378777624.png,高考万岁之金榜题名,程序员江夏开发出了世界顶尖的人工智能系统，却被老板窃取成果并被炒了鱿鱼。江夏生气至极当场晕厥，不曾想却穿越回高三时期，发现自己成了一名学霸，这一世的江夏走上了一条与前世完全不同的道路。
1860851026127491074,0,100,100,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7419212630159526937.png,快递员逆袭人生,快递员方志强为了替前女友还债，来到明珠市寻找前女友，却在一次工作中和富商女总裁王亚欣发生了口角，因此丢掉了工作。同时，王亚欣又看到了方志强英勇在意外中救下小孩的一面，对他有了新的认识。同时，在车祸中，方志强还救下了首富千金李潇潇。李潇潇给方志强介绍去自家公司上班，也凭实力在招标会中打败了李潇潇的追求者方天豪，赢了竞标。方天豪心生恨意，绑架了方志强，在方振华的口中得知，二人竟是同父异母的兄弟
1860851027592683522,0,80,80,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7430700744686193689.png,明月知我心,叶云州和张明月结婚一个月后便远赴海峡作战，承诺了张明月半年之后就会回来，不料，这一去就是三十年，而在叶云州走之后，张明月独自生下了叶云州的一对儿女，并且独自抚养长大。三十年后，叶云州从海峡回来，想要找到当年的张明月，却不曾发现心爱之人就是自己亲自提拔的助手张明月，与此同时，张明月依旧在等待着新婚老公回来，却不曾想要，离开她三十年的老公就是她眼前的灵州首富，叶氏集团总裁叶云州！
1860851029306036226,0,99,99,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x594_7317903690084387850.png,夫人在上！少帅知错了！,宋兮年幼年目睹亲生母亲被父亲、继母残害，她被胡家所救并且收养，长大后重回宋家要为母亲报仇。在这个过程中她与督军府少帅季万钧相遇相识，季万钧被宋兮年的聪慧机敏，沉稳独立所吸引，对宋兮年有着强烈的占有欲，两人在一次又一次误会中坚定了对彼此的感情。就在两人要走向幸福的时候，季万钧为了国家存亡忍痛离开宋兮年，季万钧为国牺牲，宋兮年独自抚养孩子，最后宋兮年再梦里又一次见到季万钧
1860851029454954498,0,80,80,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7416913715380882457.png,我真不想当明星啊,中年歌星叶枫演唱会上出现意外，灵魂穿越到电台被女友孟星羽和小天王乔进联手害死的叶枫身上。孟星羽与乔进丑事败露台长林萨把叶枫推到电台主持位置上，叶枫重活一次不想出名，在故事节目里唱歌收听率不降反升，又讲鬼故事，收听率直接破纪录。叶枫超高的人气被沈倩请到了歌神赛担任主持人。叶枫被评委和反派刁难，叶枫本意唱垃圾歌恶心众人不成想地球的烂歌在这里全是金曲，叶枫被推到冠军候选人的位置。
1860851030682505218,0,93,93,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x528_7311983968163728424.png,一眼万年绝美老公宠上天,她去祭拜奶奶，意外撞到喝醉的帝君，被扛回府娇宠一世
1860851031262085121,0,89,89,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7350184820678347838.png,重回97：女儿灵车撞我婚车,富商叶龙，二十七年前酗酒嗜赌，愧对妻女抱憾终生。不曾想，在生命弥留之际，重生到1997年，悲剧发生之前。叶龙赶走恶霸，救回妻女，从此戒酒戒赌，发誓弥补对家庭遗憾。在创业的过程中，叶龙不畏困难，艰苦奋斗，最终，成功创建龙莲品牌，并挽回了妻女的爱与信任，使家人过上了幸福的生活。
1860851032351100930,0,64,64,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7433885796903423001.png,我的野蛮厨娘,遭遇奶奶去世的林婉儿伤心欲绝，却灵异的收到了一个神秘盒子，仿佛是奶奶留给她的最后一份礼物。满怀期待的她打开盒子触摸到了里面的一支古朴的簪子后，一瞬间，林婉儿感到一阵天旋地转，仿佛被什么力量牵引着，穿越到了一个完全陌生的世界。这个世界古色古香，充满了她从未见过的风土人情。她惊慌失措，不知道该怎么办才好。就在这时，一个名叫秦轩的男子出现在了她的面前。他风度翩翩，眼神温柔。。。
1860851033951375362,0,80,80,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7426771154896964670.png,百灵典当铺,天道崩溃，百灵典当铺危在旦夕，萧天佑临危受命，下山收回百灵当铺的契约，补全天道拯救百灵典当铺。刚刚下山的萧天佑便遭受了刁难，各大名门世家根本不把萧天佑放在眼里，但是在他帮助他们解决各种难题后逐渐获得信任，契约也一一收回，随着事态的发展背后的阴谋也逐渐浮出水面，且看萧天佑又该如何化解。
1860851035965530114,0,80,80,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7392171801142365246.png,离婚后逆袭人生,"为了家庭而放弃自己的家庭主妇唐夏，直到遇到一系列侮辱和危机才开始觉醒，发现老公严俊良精心伪装的双重生活，不仅闺蜜宋晓雅背叛了她，就连宋晓雅的孩子也是老公的私生女。于是在邻居家弟弟顾玄睦的帮助下，唐夏开启了离婚反击大作战。智斗渣男小三婆婆，将这些年受的苦全部反击回去走上逆袭人生。
逆袭"
1860851036157579265,0,80,80,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7389599898523405337.png,晨曦,七年前，叶倩遭情敌马雯雯陷害，虽证据指向她，秦浩不忍其判死刑送她进精神病院。叶倩在院仍念秦浩，还生女儿晨曦，母女盼秦浩接她们回家。等了七年，叶倩因病去世，秦浩赶来才知有女儿，欲接回家弥补遗憾，却被马雯雯安排的假晨曦混入。真假晨曦在秦家引发矛盾，真晨曦被赶出。此时，本已死的叶倩借胞妹叶桐身份回归救女儿并向秦家复仇。其过程曲折，充满纠葛与冲突。
1861213438185836546,0,98,98,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7434083597214043161.png,重生之鲜衣怒马,现代青年王皓被不法分子灌下迷药，准备卖往缅北，本以为人生就此结束，不曾想再睁开眼，回到了上个世纪三十年代的上海滩，成为被武藤纯子收买的汉奸特务，武藤纯子给王皓下达命令，探查当今少帅府的主人南宫少帅究竟是男是女，王皓偷窥少帅洗澡，发现她竟是女儿身，被少帅察觉，情急之下，王皓将武藤纯子的阴谋和盘托出，获取少帅的信任，成为一位双面间谍，假意为武藤卖命，实则处处帮助少帅府做事，争夺上海滩话事人地位。
1861213440091557889,0,89,89,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7403665423939406910.png,谁许情深,苏梦的养父母因为儿子赌钱欠债，养母给苏梦下了药，把她送到了季孟川床上。季孟川对她厌恶至极，苏梦碰上准备来要钱的养母，终于明白因为钱，所以季孟川对自己从来没有好脸色，苏梦决定和养母一家断绝关系，并决定和季孟川离婚，宋阳替苏梦接到合作项目，发现大客户竟然是季孟川，苏梦为了还钱咬牙接下合作。苏梦接到院长的电话，听说福利院被砸，火急火燎前往，苏梦和匪徒发生了纠纷，被强行拖上车......
1861213441999224833,0,61,61,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7418760096198446105.png,相见欢,十年前，信王一家遭政敌追杀，信王妃裴卿舒为了救丈夫和女儿，不慎坠入山崖，丢了记忆毁了容，一家人从此分开。信王和女儿苦寻裴卿舒多年，在女儿15岁及笄礼这天，二人遇到了和裴卿舒极为相像的李嬷嬷，然而妹妹裴明翡为了自身利益，不断阻止三人相认。
1861213442910130177,0,100,100,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7400679133996403774.png,奇门神瞳,一个外卖员林鹏，在一次送外卖的途中不仅打碎了古董店里正要被苏家小姐苏千语当做寿礼送给苏家老爷子的古董花瓶，还碰巧撞见自己的老婆杨雨薇和老板贺天强私通。天无绝人之路，林鹏打碎花瓶，正巧将瓶中被关押千年的瓶仙释放。为了报恩，瓶仙给予了林鹏通天神眼的能力。
1861213444801761282,0,100,100,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7405495486540418073.png,都要和离了，谁还惯着你,京城商贾之女姜瑜嫁给靖安侯沈长哲当天。沈长哲便去了边关，六年后沈长哲却带了一个女人和两个孩子回来。姜瑜与沈长哲合离，在这过程中遇到了心怡自己已久的璟王郁泽。最终姜瑜和郁泽修成正果，沈长哲追悔莫及。
1861213446700273666,0,76,76,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7404659597429984318.png,我的傻娘,傻娘林艳珍为老张家生下一对龙凤胎，却因丈夫早逝，家中过得十分清贫。嘴馋的弟弟想喝鸡汤，怂恿傻娘偷鸡，结果被邻居发现要求赔偿！弟弟为撇清责任一口咬定是姐姐所为，奶奶狠心将姐姐送走！
1861213448818397186,0,90,90,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7419547397631511614.png,九重锦之庶女有毒,江锦心被嫡母抓去王府给自己的王妃女儿当固宠，她母亲和弟弟也被抓来威胁她，不去就打死他们！她为了救母亲和弟弟，被迫答应，进到王府的她受尽屈辱，看她如何逆天改命！！智斗恶毒王妃！
1861213450819080193,0,83,83,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7412619152235449406.png,全城美女都要嫁给我,叶云修炼有成下山，下山前师父和三个师娘各给了他一份婚书。师娘给的都是顶级女子，言说普通女子配不上叶云身份。师父给了身份一般女子，言说找老婆不能找太凶的，也不能找太多，压不住。
1861213452811374594,0,80,80,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7428896596399492158.png,那年的情书,裴聿言因家庭变故转至县城中学，与沈知微结缘，两人从挚友发展为暗生情愫。高考后，裴聿言车祸失忆远赴国外，沈知微则因家庭变故留乡发展。多年后，裴聿言回国欲助旧友，却意外与沈知微因婚约纠缠，两人均不知对方身份。裴聿言在中医馆接受治疗时重逢沈知微，渐生情愫却碍于已婚身份克制。沈知微得知霍家阴谋，决心守护顾家医药集团。两人携手调查，共克时艰，裴聿言为救沈知微受伤恢复记忆。
1861213453973962754,0,106,106,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x712_7342774488846568510.png,小仵作,废物仵作被冤枉活埋之际！被奇书《洗冤录》中美腿书灵附身！
1861575809082789890,0,71,71,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7421753488624847934.png,离职后，宋秘书她杀疯了,宋襄做了严厉寒五年的地下情人，直到狗男人订了婚，她才醒悟，她楚氏千金，要不是为了狗男人，哪需要做个小秘书，谁知转身要离开时，狗男人突然伸手死死拉住她，襄襄，再给我一次机会。
1861575812621090817,0,86,86,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7349034840248814654.png,极品辣妈不好惹,为了给自己的两个双胞胎孩子找个父亲，江暖相亲相到了云城首富盛临渊。江暖以为是哪里搞错了，就拒绝了盛临渊，但没想到盛临渊却死皮赖脸缠了上来。盛临渊“没办法，孩子让我签了追妻协议，我只能把你追到手”。江暖“签了追妻协议是吧？那就再签一份婚前协议吧。”
1861575812403171329,0,61,61,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7409939886662241305.png,我不是司机,王德发遭遇裁员，迫于生机只能去开网约车，王德发接到订单，一对男女上车就开始亲热。发现这个女乘客居然是自己消失的妻子李婉。王德发在送客的过程中，将奄奄一息的老人送到医院，老人竟是顾氏集团的董事长
1861575813189013505,0,50,50,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7433995035374259262.png,正妻的愤怒,郑欣为了让出床位给需要帮助的长辈，与入赘丈夫楚萧一同将母亲转入另一病房。不料这位长辈竟是楚萧情人顾恬恬的母亲。顾恬恬看到楚萧与郑欣的视频，误以为郑欣是小三。她随后将郑欣母亲拖出病房，并对郑欣进行辱骂和殴打，甚至以郑母的性命威胁郑欣下跪。楚萧赶到医院后，要求顾恬恬向郑欣道歉，但顾恬恬误以为楚萧在帮小三。直到楚萧揭露郑欣是女总裁，自己是赘婿的身份，顾恬恬才惊觉自己打错了人。
